obsnme,obsval,weight,obgnme
rch_01_20080105,0.45873216,0.03619025593410863,rch_01
rch_01_20080106,0.46439552,0.03619025593410863,rch_01
rch_01_20080107,0.45590048,0.03619025593410863,rch_01
rch_01_20080108,0.41625696,0.03619025593410863,rch_01
rch_01_20080109,0.4105936,0.03619025593410863,rch_01
rch_01_20080110,0.42192032,0.03619025593410863,rch_01
rch_01_20080111,0.42758368,0.03619025593410863,rch_01
rch_01_20080112,0.41625696,0.03619025593410863,rch_01
rch_01_20080113,0.39077184,0.03619025593410863,rch_01
rch_01_20080114,0.40493024,0.03619025593410863,rch_01
rch_01_20080115,0.43041536,0.03619025593410863,rch_01
rch_01_20080116,0.47572224,0.03619025593410863,rch_01
rch_01_20080117,0.43041536,0.03619025593410863,rch_01
rch_01_20080118,0.40493024,0.03619025593410863,rch_01
rch_01_20080119,0.424752,0.03619025593410863,rch_01
rch_01_20080120,0.4105936,0.03619025593410863,rch_01
rch_01_20080121,0.41908864,0.03619025593410863,rch_01
rch_01_20080122,0.49271232,0.03619025593410863,rch_01
rch_01_20080123,0.44457376,0.03619025593410863,rch_01
rch_01_20080124,0.44457376,0.03619025593410863,rch_01
rch_01_20080125,0.44174208,0.03619025593410863,rch_01
rch_01_20080126,0.52669248,0.03619025593410863,rch_01
rch_01_20080127,0.47005888,0.03619025593410863,rch_01
rch_01_20080128,0.46156384,0.03619025593410863,rch_01
rch_01_20080129,0.424752,0.03619025593410863,rch_01
rch_01_20080130,0.3681184,0.03619025593410863,rch_01
rch_01_20080131,0.35962336,0.03619025593410863,rch_01
rch_01_20080201,0.34546496,0.03619025593410863,rch_01
rch_01_20080202,0.34829664,0.03619025593410863,rch_01
rch_01_20080203,0.43607872,0.03619025593410863,rch_01
rch_01_20080204,0.38794016,0.03619025593410863,rch_01
rch_01_20080205,0.38794016,0.03619025593410863,rch_01
rch_01_20080206,0.35962336,0.03619025593410863,rch_01
rch_01_20080207,0.33696992,0.03619025593410863,rch_01
rch_01_20080208,0.35396,0.03619025593410863,rch_01
rch_01_20080209,0.35112832,0.03619025593410863,rch_01
rch_01_20080210,0.32281152,0.03619025593410863,rch_01
rch_01_20080211,0.30865312,0.03619025593410863,rch_01
rch_01_20080212,0.3398016,0.03619025593410863,rch_01
rch_01_20080213,0.34546496,0.03619025593410863,rch_01
rch_01_20080214,0.34829664,0.03619025593410863,rch_01
rch_01_20080215,0.33696992,0.03619025593410863,rch_01
rch_01_20080216,0.38794016,0.03619025593410863,rch_01
rch_01_20080217,0.38510848,0.03619025593410863,rch_01
rch_01_20080218,0.31431648,0.03619025593410863,rch_01
rch_01_20080219,0.29166304,0.03619025593410863,rch_01
rch_01_20080220,0.272407616,0.03619025593410863,rch_01
rch_01_20080221,0.28883136,0.03619025593410863,rch_01
rch_01_20080222,0.29449472,0.03619025593410863,rch_01
rch_01_20080223,0.30015808,0.03619025593410863,rch_01
rch_01_20080224,0.30015808,0.03619025593410863,rch_01
rch_01_20080225,0.29166304,0.03619025593410863,rch_01
rch_01_20080226,0.272690784,0.03619025593410863,rch_01
rch_01_20080227,0.28883136,0.03619025593410863,rch_01
rch_01_20080228,0.281185824,0.03619025593410863,rch_01
rch_01_20080229,0.265328416,0.03619025593410863,rch_01
rch_01_20080301,0.263063072,0.03619025593410863,rch_01
rch_01_20080302,0.282035328,0.03619025593410863,rch_01
rch_01_20080303,0.28599968,0.03619025593410863,rch_01
rch_01_20080304,0.31714816,0.03619025593410863,rch_01
rch_01_20080305,0.256833376,0.03619025593410863,rch_01
rch_01_20080306,0.31714816,0.03619025593410863,rch_01
rch_01_20080307,0.45873216,0.03619025593410863,rch_01
rch_01_20080308,0.29449472,0.03619025593410863,rch_01
rch_01_20080309,0.260797728,0.03619025593410863,rch_01
rch_01_20080310,2.00482944,0.03619025593410863,rch_01
rch_01_20080311,2.30215584,0.03619025593410863,rch_01
rch_01_20080312,0.57483104,0.03619025593410863,rch_01
rch_01_20080313,0.40209856,0.03619025593410863,rch_01
rch_01_20080314,0.36245504,0.03619025593410863,rch_01
rch_01_20080315,0.35679168,0.03619025593410863,rch_01
rch_01_20080316,0.33696992,0.03619025593410863,rch_01
rch_01_20080317,0.3398016,0.03619025593410863,rch_01
rch_01_20080318,0.47005888,0.03619025593410863,rch_01
rch_01_20080319,0.637128,0.03619025593410863,rch_01
rch_01_20080320,0.37944512,0.03619025593410863,rch_01
rch_01_20080321,0.33130656,0.03619025593410863,rch_01
rch_01_20080322,0.33130656,0.03619025593410863,rch_01
rch_01_20080323,0.29166304,0.03619025593410863,rch_01
rch_01_20080324,0.28599968,0.03619025593410863,rch_01
rch_01_20080325,0.29449472,0.03619025593410863,rch_01
rch_01_20080326,0.28599968,0.03619025593410863,rch_01
rch_01_20080327,0.28599968,0.03619025593410863,rch_01
rch_01_20080328,0.28599968,0.03619025593410863,rch_01
rch_01_20080329,0.29449472,0.03619025593410863,rch_01
rch_01_20080330,0.30865312,0.03619025593410863,rch_01
rch_01_20080331,0.31431648,0.03619025593410863,rch_01
rch_01_20080401,0.31714816,0.03619025593410863,rch_01
rch_01_20080402,0.269859104,0.03619025593410863,rch_01
rch_01_20080403,0.258249216,0.03619025593410863,rch_01
rch_01_20080404,0.263063072,0.03619025593410863,rch_01
rch_01_20080405,0.279203648,0.03619025593410863,rch_01
rch_01_20080406,0.26476208,0.03619025593410863,rch_01
rch_01_20080407,0.262496736,0.03619025593410863,rch_01
rch_01_20080408,0.259381888,0.03619025593410863,rch_01
rch_01_20080409,0.266461088,0.03619025593410863,rch_01
rch_01_20080410,0.26617792,0.03619025593410863,rch_01
rch_01_20080411,0.25909872,0.03619025593410863,rch_01
rch_01_20080412,0.23644528,0.03619025593410863,rch_01
rch_01_20080413,0.248055168,0.03619025593410863,rch_01
rch_01_20080414,0.227667072,0.03619025593410863,rch_01
rch_01_20080415,0.221437376,0.03619025593410863,rch_01
rch_01_20080416,0.212376,0.03619025593410863,rch_01
rch_01_20080417,0.214641344,0.03619025593410863,rch_01
rch_01_20080418,2.76655136,0.03619025593410863,rch_01
rch_01_20080419,0.7928704,0.03619025593410863,rch_01
rch_01_20080420,0.3114848,0.03619025593410863,rch_01
rch_01_20080421,0.235878944,0.03619025593410863,rch_01
rch_01_20080422,0.21520768,0.03619025593410863,rch_01
rch_01_20080423,0.210676992,0.03619025593410863,rch_01
rch_01_20080424,0.211526496,0.03619025593410863,rch_01
rch_01_20080425,0.197651264,0.03619025593410863,rch_01
rch_01_20080426,2.71274944,0.03619025593410863,rch_01
rch_01_20080427,0.40776192,0.03619025593410863,rch_01
rch_01_20080428,0.222853216,0.03619025593410863,rch_01
rch_01_20080429,0.206146304,0.03619025593410863,rch_01
rch_01_20080430,0.191421568,0.03619025593410863,rch_01
rch_01_20080501,0.176130496,0.03619025593410863,rch_01
rch_01_20080502,0.1982176,0.03619025593410863,rch_01
rch_01_20080503,0.1982176,0.03619025593410863,rch_01
rch_01_20080504,0.176696832,0.03619025593410863,rch_01
rch_01_20080505,0.181793856,0.03619025593410863,rch_01
rch_01_20080506,0.184625536,0.03619025593410863,rch_01
rch_01_20080507,0.168201792,0.03619025593410863,rch_01
rch_01_20080508,0.17414832,0.03619025593410863,rch_01
rch_01_20080509,0.176130496,0.03619025593410863,rch_01
rch_01_20080510,0.1840592,0.03619025593410863,rch_01
rch_01_20080511,0.173015648,0.03619025593410863,rch_01
rch_01_20080512,0.152627552,0.03619025593410863,rch_01
rch_01_20080513,0.154609728,0.03619025593410863,rch_01
rch_01_20080514,0.231348256,0.03619025593410863,rch_01
rch_01_20080515,0.3964352,0.03619025593410863,rch_01
rch_01_20080516,0.282035328,0.03619025593410863,rch_01
rch_01_20080517,0.176413664,0.03619025593410863,rch_01
rch_01_20080518,0.150928544,0.03619025593410863,rch_01
rch_01_20080519,0.150928544,0.03619025593410863,rch_01
rch_01_20080520,0.15149488,0.03619025593410863,rch_01
rch_01_20080521,0.130540448,0.03619025593410863,rch_01
rch_01_20080522,0.122045408,0.03619025593410863,rch_01
rch_01_20080523,0.191421568,0.03619025593410863,rch_01
rch_01_20080524,0.1628216,0.03619025593410863,rch_01
rch_01_20080525,0.138469152,0.03619025593410863,rch_01
rch_01_20080526,0.118081056,0.03619025593410863,rch_01
rch_01_20080527,0.122894912,0.03619025593410863,rch_01
rch_01_20080528,0.125160256,0.03619025593410863,rch_01
rch_01_20080529,0.10477216,0.03619025593410863,rch_01
rch_01_20080530,0.11893056,0.03619025593410863,rch_01
rch_01_20080531,0.118364224,0.03619025593410863,rch_01
rch_01_20080601,0.1132672,0.03619025593410863,rch_01
rch_01_20080602,0.111568192,0.03619025593410863,rch_01
rch_01_20080603,0.106754336,0.03619025593410863,rch_01
rch_01_20080604,0.097976128,0.03619025593410863,rch_01
rch_01_20080605,0.094578112,0.03619025593410863,rch_01
rch_01_20080606,0.09486128,0.03619025593410863,rch_01
rch_01_20080607,0.11751472,0.03619025593410863,rch_01
rch_01_20080608,0.13875232,0.03619025593410863,rch_01
rch_01_20080609,0.118647392,0.03619025593410863,rch_01
rch_01_20080610,0.128558272,0.03619025593410863,rch_01
rch_01_20080611,0.135637472,0.03619025593410863,rch_01
rch_01_20080612,0.119496896,0.03619025593410863,rch_01
rch_01_20080613,0.111568192,0.03619025593410863,rch_01
rch_01_20080614,0.086083072,0.03619025593410863,rch_01
rch_01_20080615,0.084667232,0.03619025593410863,rch_01
rch_01_20080616,0.097409792,0.03619025593410863,rch_01
rch_01_20080617,0.0637128,0.03619025593410863,rch_01
rch_01_20080618,0.074473184,0.03619025593410863,rch_01
rch_01_20080619,0.084384064,0.03619025593410863,rch_01
rch_01_20080620,0.067110816,0.03619025593410863,rch_01
rch_01_20080621,0.06229696,0.03619025593410863,rch_01
rch_01_20080622,0.060597952,0.03619025593410863,rch_01
rch_01_20080623,0.078154368,0.03619025593410863,rch_01
rch_01_20080624,0.084667232,0.03619025593410863,rch_01
rch_01_20080625,0.06512864,0.03619025593410863,rch_01
rch_01_20080626,0.062580128,0.03619025593410863,rch_01
rch_01_20080627,0.059182112,0.03619025593410863,rch_01
rch_01_20080628,0.103922656,0.03619025593410863,rch_01
rch_01_20080629,0.08353456,0.03619025593410863,rch_01
rch_01_20080630,0.067110816,0.03619025593410863,rch_01
rch_01_20080701,0.11043552,0.03619025593410863,rch_01
rch_01_20080702,0.156308736,0.03619025593410863,rch_01
rch_01_20080703,0.5804944,0.03619025593410863,rch_01
rch_01_20080704,1.26292928,0.03619025593410863,rch_01
rch_01_20080705,1.0760384,0.03619025593410863,rch_01
rch_01_20080706,0.20104928,0.03619025593410863,rch_01
rch_01_20080707,0.80986048,0.03619025593410863,rch_01
rch_01_20080708,2.69859104,0.03619025593410863,rch_01
rch_01_20080709,1.21195904,0.03619025593410863,rch_01
rch_01_20080710,0.5238608,0.03619025593410863,rch_01
rch_01_20080711,0.21520768,0.03619025593410863,rch_01
rch_01_20080712,0.126292928,0.03619025593410863,rch_01
rch_01_20080713,0.105055328,0.03619025593410863,rch_01
rch_01_20080714,0.102223648,0.03619025593410863,rch_01
rch_01_20080715,0.109302848,0.03619025593410863,rch_01
rch_01_20080716,0.098542464,0.03619025593410863,rch_01
rch_01_20080717,0.0920296,0.03619025593410863,rch_01
rch_01_20080718,0.15432656,0.03619025593410863,rch_01
rch_01_20080719,0.100807808,0.03619025593410863,rch_01
rch_01_20080720,0.113550368,0.03619025593410863,rch_01
rch_01_20080721,0.086649408,0.03619025593410863,rch_01
rch_01_20080722,0.072774176,0.03619025593410863,rch_01
rch_01_20080723,0.078154368,0.03619025593410863,rch_01
rch_01_20080724,2.02748288,0.03619025593410863,rch_01
rch_01_20080725,4.4740544,0.03619025593410863,rch_01
rch_01_20080726,0.44174208,0.03619025593410863,rch_01
rch_01_20080727,0.18830672,0.03619025593410863,rch_01
rch_01_20080728,0.136486976,0.03619025593410863,rch_01
rch_01_20080729,0.122045408,0.03619025593410863,rch_01
rch_01_20080730,0.105055328,0.03619025593410863,rch_01
rch_01_20080731,0.092595936,0.03619025593410863,rch_01
rch_01_20080801,0.081269216,0.03619025593410863,rch_01
rch_01_20080802,0.070508832,0.03619025593410863,rch_01
rch_01_20080803,0.074190016,0.03619025593410863,rch_01
rch_01_20080804,0.072491008,0.03619025593410863,rch_01
rch_01_20080805,0.054085088,0.03619025593410863,rch_01
rch_01_20080806,0.072491008,0.03619025593410863,rch_01
rch_01_20080807,0.071641504,0.03619025593410863,rch_01
rch_01_20080808,0.059748448,0.03619025593410863,rch_01
rch_01_20080809,0.056067264,0.03619025593410863,rch_01
rch_01_20080810,0.058332608,0.03619025593410863,rch_01
rch_01_20080811,0.078154368,0.03619025593410863,rch_01
rch_01_20080812,0.088914752,0.03619025593410863,rch_01
rch_01_20080813,0.33696992,0.03619025593410863,rch_01
rch_01_20080814,0.150645376,0.03619025593410863,rch_01
rch_01_20080815,0.097409792,0.03619025593410863,rch_01
rch_01_20080816,0.116382048,0.03619025593410863,rch_01
rch_01_20080817,0.106754336,0.03619025593410863,rch_01
rch_01_20080818,3.7661344,0.03619025593410863,rch_01
rch_01_20080819,9.7409792,0.03619025593410863,rch_01
rch_01_20080820,19.0288896,0.03619025593410863,rch_01
rch_01_20080821,1.70750304,0.03619025593410863,rch_01
rch_01_20080822,0.48421728,0.03619025593410863,rch_01
rch_01_20080823,1.51211712,0.03619025593410863,rch_01
rch_01_20080824,3.1431648,0.03619025593410863,rch_01
rch_01_20080825,2.265344,0.03619025593410863,rch_01
rch_01_20080826,0.48421728,0.03619025593410863,rch_01
rch_01_20080827,0.52952416,0.03619025593410863,rch_01
rch_01_20080828,0.260231392,0.03619025593410863,rch_01
rch_01_20080829,0.33413824,0.03619025593410863,rch_01
rch_01_20080830,0.28883136,0.03619025593410863,rch_01
rch_01_20080831,0.20104928,0.03619025593410863,rch_01
rch_01_20080901,0.182360192,0.03619025593410863,rch_01
rch_01_20080902,0.17131664,0.03619025593410863,rch_01
rch_01_20080903,0.163104768,0.03619025593410863,rch_01
rch_01_20080904,0.14441568,0.03619025593410863,rch_01
rch_01_20080905,0.136770144,0.03619025593410863,rch_01
rch_01_20080906,0.129690944,0.03619025593410863,rch_01
rch_01_20080907,0.13733648,0.03619025593410863,rch_01
rch_01_20080908,0.186607712,0.03619025593410863,rch_01
rch_01_20080909,0.36528672,0.03619025593410863,rch_01
rch_01_20080910,0.29449472,0.03619025593410863,rch_01
rch_01_20080911,0.187174048,0.03619025593410863,rch_01
rch_01_20080912,0.153760224,0.03619025593410863,rch_01
rch_01_20080913,0.132239456,0.03619025593410863,rch_01
rch_01_20080914,0.125726592,0.03619025593410863,rch_01
rch_01_20080915,0.116382048,0.03619025593410863,rch_01
rch_01_20080916,0.107320672,0.03619025593410863,rch_01
rch_01_20080917,0.11468304,0.03619025593410863,rch_01
rch_01_20080918,0.096843456,0.03619025593410863,rch_01
rch_01_20080919,0.101374144,0.03619025593410863,rch_01
rch_01_20080920,0.237011616,0.03619025593410863,rch_01
rch_01_20080921,0.51536576,0.03619025593410863,rch_01
rch_01_20080922,0.165936448,0.03619025593410863,rch_01
rch_01_20080923,0.096843456,0.03619025593410863,rch_01
rch_01_20080924,0.09486128,0.03619025593410863,rch_01
rch_01_20080925,0.096560288,0.03619025593410863,rch_01
rch_01_20080926,0.0849504,0.03619025593410863,rch_01
rch_01_20080927,0.081835552,0.03619025593410863,rch_01
rch_01_20080928,0.080986048,0.03619025593410863,rch_01
rch_01_20080929,0.080419712,0.03619025593410863,rch_01
rch_01_20080930,0.066261312,0.03619025593410863,rch_01
rch_01_20081001,0.07645536,0.03619025593410863,rch_01
rch_01_20081002,0.074190016,0.03619025593410863,rch_01
rch_01_20081003,0.073057344,0.03619025593410863,rch_01
rch_01_20081004,0.075605856,0.03619025593410863,rch_01
rch_01_20081005,0.074756352,0.03619025593410863,rch_01
rch_01_20081006,0.07503952,0.03619025593410863,rch_01
rch_01_20081007,0.079003872,0.03619025593410863,rch_01
rch_01_20081008,0.060597952,0.03619025593410863,rch_01
rch_01_20081009,0.077588032,0.03619025593410863,rch_01
rch_01_20081010,0.08353456,0.03619025593410863,rch_01
rch_01_20081011,0.091746432,0.03619025593410863,rch_01
rch_01_20081012,0.102789984,0.03619025593410863,rch_01
rch_01_20081013,0.112700864,0.03619025593410863,rch_01
rch_01_20081014,0.12176224,0.03619025593410863,rch_01
rch_01_20081015,0.131956288,0.03619025593410863,rch_01
rch_01_20081016,0.184625536,0.03619025593410863,rch_01
rch_01_20081017,0.15291072,0.03619025593410863,rch_01
rch_01_20081018,0.109302848,0.03619025593410863,rch_01
rch_01_20081019,0.08919792,0.03619025593410863,rch_01
rch_01_20081020,0.10194048,0.03619025593410863,rch_01
rch_01_20081021,0.092879104,0.03619025593410863,rch_01
rch_01_20081022,0.076738528,0.03619025593410863,rch_01
rch_01_20081023,0.074756352,0.03619025593410863,rch_01
rch_01_20081024,0.085233568,0.03619025593410863,rch_01
rch_01_20081025,0.098542464,0.03619025593410863,rch_01
rch_01_20081026,0.107037504,0.03619025593410863,rch_01
rch_01_20081027,0.115532544,0.03619025593410863,rch_01
rch_01_20081028,0.14441568,0.03619025593410863,rch_01
rch_01_20081029,0.1203464,0.03619025593410863,rch_01
rch_01_20081030,0.088065248,0.03619025593410863,rch_01
rch_01_20081031,0.085516736,0.03619025593410863,rch_01
rch_01_20081101,0.105055328,0.03619025593410863,rch_01
rch_01_20081102,0.133372128,0.03619025593410863,rch_01
rch_01_20081103,0.185758208,0.03619025593410863,rch_01
rch_01_20081104,0.124310752,0.03619025593410863,rch_01
rch_01_20081105,0.112417696,0.03619025593410863,rch_01
rch_01_20081106,0.09769296,0.03619025593410863,rch_01
rch_01_20081107,0.119496896,0.03619025593410863,rch_01
rch_01_20081108,0.135354304,0.03619025593410863,rch_01
rch_01_20081109,0.1699008,0.03619025593410863,rch_01
rch_01_20081110,0.175280992,0.03619025593410863,rch_01
rch_01_20081111,0.175847328,0.03619025593410863,rch_01
rch_01_20081112,0.17131664,0.03619025593410863,rch_01
rch_01_20081113,0.15291072,0.03619025593410863,rch_01
rch_01_20081114,0.169617632,0.03619025593410863,rch_01
rch_01_20081115,0.196518592,0.03619025593410863,rch_01
rch_01_20081116,0.203314624,0.03619025593410863,rch_01
rch_01_20081117,0.209261152,0.03619025593410863,rch_01
rch_01_20081118,0.233047264,0.03619025593410863,rch_01
rch_01_20081119,0.189439392,0.03619025593410863,rch_01
rch_01_20081120,0.167918624,0.03619025593410863,rch_01
rch_01_20081121,0.217756192,0.03619025593410863,rch_01
rch_01_20081122,0.220021536,0.03619025593410863,rch_01
rch_01_20081123,0.216057184,0.03619025593410863,rch_01
rch_01_20081124,0.206429472,0.03619025593410863,rch_01
rch_01_20081125,0.19255424,0.03619025593410863,rch_01
rch_01_20081126,0.190005728,0.03619025593410863,rch_01
rch_01_20081127,0.218888864,0.03619025593410863,rch_01
rch_01_20081128,0.235312608,0.03619025593410863,rch_01
rch_01_20081129,0.2406928,0.03619025593410863,rch_01
rch_01_20081130,0.238144288,0.03619025593410863,rch_01
rch_01_20081201,0.233330432,0.03619025593410863,rch_01
rch_01_20081202,0.249471008,0.03619025593410863,rch_01
rch_01_20081203,0.239843296,0.03619025593410863,rch_01
rch_01_20081204,0.254568032,0.03619025593410863,rch_01
rch_01_20081205,0.205863136,0.03619025593410863,rch_01
rch_01_20081206,0.261080896,0.03619025593410863,rch_01
rch_01_20081207,0.252869024,0.03619025593410863,rch_01
rch_01_20081208,0.241825472,0.03619025593410863,rch_01
rch_01_20081209,0.24918784,0.03619025593410863,rch_01
rch_01_20081210,0.3398016,0.03619025593410863,rch_01
rch_01_20081211,0.242958144,0.03619025593410863,rch_01
rch_01_20081212,0.16565328,0.03619025593410863,rch_01
rch_01_20081213,0.130540448,0.03619025593410863,rch_01
rch_01_20081214,0.136203808,0.03619025593410863,rch_01
rch_01_20081215,0.13167312,0.03619025593410863,rch_01
rch_01_20081216,0.13592064,0.03619025593410863,rch_01
rch_01_20081217,0.1486632,0.03619025593410863,rch_01
rch_01_20081218,0.151211712,0.03619025593410863,rch_01
rch_01_20081219,0.155176064,0.03619025593410863,rch_01
rch_01_20081220,0.168201792,0.03619025593410863,rch_01
rch_01_20081221,0.160556256,0.03619025593410863,rch_01
rch_01_20081222,0.15291072,0.03619025593410863,rch_01
rch_01_20081223,0.143283008,0.03619025593410863,rch_01
rch_01_20081224,0.136770144,0.03619025593410863,rch_01
rch_01_20081225,0.135637472,0.03619025593410863,rch_01
rch_01_20081226,0.114399872,0.03619025593410863,rch_01
rch_01_20081227,0.14724736,0.03619025593410863,rch_01
rch_01_20081228,0.173298816,0.03619025593410863,rch_01
rch_01_20081229,0.139601824,0.03619025593410863,rch_01
rch_01_20081230,0.133372128,0.03619025593410863,rch_01
rch_01_20081231,0.129124608,0.03619025593410863,rch_01
rch_01_20090101,0.128275104,0.03619025593410863,rch_01
rch_01_20090102,0.154609728,0.03619025593410863,rch_01
rch_01_20090103,0.163387936,0.03619025593410863,rch_01
rch_01_20090104,0.164520608,0.03619025593410863,rch_01
rch_01_20090105,0.187457216,0.03619025593410863,rch_01
rch_01_20090106,0.30582144,0.03619025593410863,rch_01
rch_01_20090107,0.30865312,0.03619025593410863,rch_01
rch_01_20090108,0.198783936,0.03619025593410863,rch_01
rch_01_20090109,0.158290912,0.03619025593410863,rch_01
rch_01_20090110,0.15432656,0.03619025593410863,rch_01
rch_01_20090111,0.136770144,0.03619025593410863,rch_01
rch_01_20090112,0.128558272,0.03619025593410863,rch_01
rch_01_20090113,0.117797888,0.03619025593410863,rch_01
rch_01_20090114,0.132805792,0.03619025593410863,rch_01
rch_01_20090115,0.14724736,0.03619025593410863,rch_01
rch_01_20090116,0.142433504,0.03619025593410863,rch_01
rch_01_20090117,0.133938464,0.03619025593410863,rch_01
rch_01_20090118,0.129124608,0.03619025593410863,rch_01
rch_01_20090119,0.11185136,0.03619025593410863,rch_01
rch_01_20090120,0.125160256,0.03619025593410863,rch_01
rch_01_20090121,0.126576096,0.03619025593410863,rch_01
rch_01_20090122,0.13592064,0.03619025593410863,rch_01
rch_01_20090123,0.125726592,0.03619025593410863,rch_01
rch_01_20090124,0.139035488,0.03619025593410863,rch_01
rch_01_20090125,0.13308896,0.03619025593410863,rch_01
rch_01_20090126,0.13733648,0.03619025593410863,rch_01
rch_01_20090127,0.137902816,0.03619025593410863,rch_01
rch_01_20090128,0.14724736,0.03619025593410863,rch_01
rch_01_20090129,0.144698848,0.03619025593410863,rch_01
rch_01_20090130,0.139884992,0.03619025593410863,rch_01
rch_01_20090131,0.123461248,0.03619025593410863,rch_01
rch_01_20090201,0.139601824,0.03619025593410863,rch_01
rch_01_20090202,0.145265184,0.03619025593410863,rch_01
rch_01_20090203,0.121479072,0.03619025593410863,rch_01
rch_01_20090204,0.132522624,0.03619025593410863,rch_01
rch_01_20090205,0.13592064,0.03619025593410863,rch_01
rch_01_20090206,0.140451328,0.03619025593410863,rch_01
rch_01_20090207,0.14016816,0.03619025593410863,rch_01
rch_01_20090208,0.134221632,0.03619025593410863,rch_01
rch_01_20090209,0.149229536,0.03619025593410863,rch_01
rch_01_20090210,0.24210864,0.03619025593410863,rch_01
rch_01_20090211,0.74473184,0.03619025593410863,rch_01
rch_01_20090212,0.31431648,0.03619025593410863,rch_01
rch_01_20090213,0.218322528,0.03619025593410863,rch_01
rch_01_20090214,0.167352288,0.03619025593410863,rch_01
rch_01_20090215,0.150928544,0.03619025593410863,rch_01
rch_01_20090216,0.143283008,0.03619025593410863,rch_01
rch_01_20090217,0.147530528,0.03619025593410863,rch_01
rch_01_20090218,0.149512704,0.03619025593410863,rch_01
rch_01_20090219,0.140734496,0.03619025593410863,rch_01
rch_01_20090220,0.133655296,0.03619025593410863,rch_01
rch_01_20090221,0.13875232,0.03619025593410863,rch_01
rch_01_20090222,0.141017664,0.03619025593410863,rch_01
rch_01_20090223,0.138469152,0.03619025593410863,rch_01
rch_01_20090224,0.13875232,0.03619025593410863,rch_01
rch_01_20090225,0.132805792,0.03619025593410863,rch_01
rch_01_20090226,0.150928544,0.03619025593410863,rch_01
rch_01_20090227,0.146114688,0.03619025593410863,rch_01
rch_01_20090228,0.140451328,0.03619025593410863,rch_01
rch_01_20090301,0.112700864,0.03619025593410863,rch_01
rch_01_20090302,0.127708768,0.03619025593410863,rch_01
rch_01_20090303,0.139035488,0.03619025593410863,rch_01
rch_01_20090304,0.113833536,0.03619025593410863,rch_01
rch_01_20090305,0.13308896,0.03619025593410863,rch_01
rch_01_20090306,0.13592064,0.03619025593410863,rch_01
rch_01_20090307,0.141867168,0.03619025593410863,rch_01
rch_01_20090308,0.142716672,0.03619025593410863,rch_01
rch_01_20090309,0.132239456,0.03619025593410863,rch_01
rch_01_20090310,0.134787968,0.03619025593410863,rch_01
rch_01_20090311,0.146397856,0.03619025593410863,rch_01
rch_01_20090312,4.1342528,0.03619025593410863,rch_01
rch_01_20090313,3.1431648,0.03619025593410863,rch_01
rch_01_20090314,1.15249376,0.03619025593410863,rch_01
rch_01_20090315,0.39077184,0.03619025593410863,rch_01
rch_01_20090316,0.261364064,0.03619025593410863,rch_01
rch_01_20090317,0.223985888,0.03619025593410863,rch_01
rch_01_20090318,0.204730464,0.03619025593410863,rch_01
rch_01_20090319,0.192837408,0.03619025593410863,rch_01
rch_01_20090320,0.18264336,0.03619025593410863,rch_01
rch_01_20090321,0.170183968,0.03619025593410863,rch_01
rch_01_20090322,0.160839424,0.03619025593410863,rch_01
rch_01_20090323,0.140734496,0.03619025593410863,rch_01
rch_01_20090324,0.126576096,0.03619025593410863,rch_01
rch_01_20090325,0.156308736,0.03619025593410863,rch_01
rch_01_20090326,0.161972096,0.03619025593410863,rch_01
rch_01_20090327,0.169051296,0.03619025593410863,rch_01
rch_01_20090328,0.166785952,0.03619025593410863,rch_01
rch_01_20090329,0.149512704,0.03619025593410863,rch_01
rch_01_20090330,0.16423744,0.03619025593410863,rch_01
rch_01_20090331,0.171033472,0.03619025593410863,rch_01
rch_01_20090401,0.144982016,0.03619025593410863,rch_01
rch_01_20090402,0.122611744,0.03619025593410863,rch_01
rch_01_20090403,0.134787968,0.03619025593410863,rch_01
rch_01_20090404,0.124877088,0.03619025593410863,rch_01
rch_01_20090405,0.114966208,0.03619025593410863,rch_01
rch_01_20090406,0.111568192,0.03619025593410863,rch_01
rch_01_20090407,0.120912736,0.03619025593410863,rch_01
rch_01_20090408,0.10052464,0.03619025593410863,rch_01
rch_01_20090409,0.138185984,0.03619025593410863,rch_01
rch_01_20090410,0.122328576,0.03619025593410863,rch_01
rch_01_20090411,0.091746432,0.03619025593410863,rch_01
rch_01_20090412,0.128558272,0.03619025593410863,rch_01
rch_01_20090413,0.282035328,0.03619025593410863,rch_01
rch_01_20090414,0.167635456,0.03619025593410863,rch_01
rch_01_20090415,0.081835552,0.03619025593410863,rch_01
rch_01_20090416,0.060314784,0.03619025593410863,rch_01
rch_01_20090417,0.160556256,0.03619025593410863,rch_01
rch_01_20090418,3.0865312,0.03619025593410863,rch_01
rch_01_20090419,1.55176064,0.03619025593410863,rch_01
rch_01_20090420,0.3398016,0.03619025593410863,rch_01
rch_01_20090421,0.179528512,0.03619025593410863,rch_01
rch_01_20090422,0.132239456,0.03619025593410863,rch_01
rch_01_20090423,0.104488992,0.03619025593410863,rch_01
rch_01_20090424,0.084100896,0.03619025593410863,rch_01
rch_01_20090425,0.094294944,0.03619025593410863,rch_01
rch_01_20090426,0.102223648,0.03619025593410863,rch_01
rch_01_20090427,0.133938464,0.03619025593410863,rch_01
rch_01_20090428,0.63146464,0.03619025593410863,rch_01
rch_01_20090429,0.3114848,0.03619025593410863,rch_01
rch_01_20090430,0.15715824,0.03619025593410863,rch_01
